session_id,set_id,directory,chosen_path,chosen_stage,timestamp,note,mtime
mojo1_historical_extraction,20250727_064127,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_064127_stage1.5_face_swapped.png,1.5,20250727_064127,Crop coordinates not available (image already cropped),2025-10-02T17:56:02+00:00
mojo1_historical_extraction,20250727_160017,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_160017_stage1.5_face_swapped.png,1.5,20250727_160017,Crop coordinates not available (image already cropped),2025-10-02T20:58:24+00:00
mojo1_historical_extraction,20250727_184150,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_184150_stage1.5_face_swapped.png,1.5,20250727_184150,Crop coordinates not available (image already cropped),2025-10-11T00:10:30+00:00
mojo1_historical_extraction,20250725_174554,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250725_174554_stage1.5_face_swapped.png,1.5,20250725_174554,Crop coordinates not available (image already cropped),2025-10-08T21:56:52+00:00
mojo1_historical_extraction,20250728_034322,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250728_034322_stage1.5_face_swapped.png,1.5,20250728_034322,Crop coordinates not available (image already cropped),2025-10-11T02:07:12+00:00
mojo1_historical_extraction,20250726_093406,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_093406_stage1.5_face_swapped.png,1.5,20250726_093406,Crop coordinates not available (image already cropped),2025-10-10T10:36:24+00:00
mojo1_historical_extraction,20250727_231934,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_231934_stage1.5_face_swapped.png,1.5,20250727_231934,Crop coordinates not available (image already cropped),2025-10-11T01:36:58+00:00
mojo1_historical_extraction,20250727_080108,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_080108_stage1.5_face_swapped.png,1.5,20250727_080108,Crop coordinates not available (image already cropped),2025-10-02T18:14:50+00:00
mojo1_historical_extraction,20250727_100342,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_100342_stage1.5_face_swapped.png,1.5,20250727_100342,Crop coordinates not available (image already cropped),2025-10-10T21:18:20+00:00
mojo1_historical_extraction,20250728_060209,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250728_060209_stage1.5_face_swapped.png,1.5,20250728_060209,Crop coordinates not available (image already cropped),2025-10-11T11:30:58+00:00
mojo1_historical_extraction,20250727_183628,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_183628_stage1.5_face_swapped.png,1.5,20250727_183628,Crop coordinates not available (image already cropped),2025-10-08T20:12:56+00:00
mojo1_historical_extraction,20250726_144509,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_144509_stage1.5_face_swapped.png,1.5,20250726_144509,Crop coordinates not available (image already cropped),2025-10-10T19:02:42+00:00
mojo1_historical_extraction,20250726_034511,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_034511_stage1.5_face_swapped.png,1.5,20250726_034511,Crop coordinates not available (image already cropped),2025-10-10T09:10:46+00:00
mojo1_historical_extraction,20250727_192106,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_192106_stage1.5_face_swapped.png,1.5,20250727_192106,Crop coordinates not available (image already cropped),2025-10-11T00:18:06+00:00
mojo1_historical_extraction,20250727_200403,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_200403_stage1.5_face_swapped.png,1.5,20250727_200403,Crop coordinates not available (image already cropped),2025-10-11T00:26:54+00:00
mojo1_historical_extraction,20250726_072012,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_072012_stage1.5_face_swapped.png,1.5,20250726_072012,Crop coordinates not available (image already cropped),2025-10-10T09:57:18+00:00
mojo1_historical_extraction,20250727_232137,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_232137_stage1.5_face_swapped.png,1.5,20250727_232137,Crop coordinates not available (image already cropped),2025-10-03T17:18:02+00:00
mojo1_historical_extraction,20250726_020412,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_020412_stage1.5_face_swapped.png,1.5,20250726_020412,Crop coordinates not available (image already cropped),2025-10-10T08:54:00+00:00
mojo1_historical_extraction,20250726_004018,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_004018_stage1.5_face_swapped.png,1.5,20250726_004018,Crop coordinates not available (image already cropped),2025-10-02T13:21:02+00:00
mojo1_historical_extraction,20250727_134930,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_134930_stage1.5_face_swapped.png,1.5,20250727_134930,Crop coordinates not available (image already cropped),2025-10-10T22:18:20+00:00
mojo1_historical_extraction,20250727_155152,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_155152_stage1.5_face_swapped.png,1.5,20250727_155152,Crop coordinates not available (image already cropped),2025-10-10T23:04:08+00:00
mojo1_historical_extraction,20250725_144135,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250725_144135_stage1.5_face_swapped.png,1.5,20250725_144135,Crop coordinates not available (image already cropped),2025-10-08T21:11:04+00:00
mojo1_historical_extraction,20250725_121200,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250725_121200_stage2_upscaled.png,2.0,20250725_121200,Crop coordinates not available (image already cropped),2025-10-08T20:57:52+00:00
mojo1_historical_extraction,20250728_014137,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250728_014137_stage1.5_face_swapped.png,1.5,20250728_014137,Crop coordinates not available (image already cropped),2025-10-03T17:44:14+00:00
mojo1_historical_extraction,20250726_090409,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_090409_stage1.5_face_swapped.png,1.5,20250726_090409,Crop coordinates not available (image already cropped),2025-10-10T10:26:46+00:00
mojo1_historical_extraction,20250728_032716,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250728_032716_stage1.5_face_swapped.png,1.5,20250728_032716,Crop coordinates not available (image already cropped),2025-10-03T18:18:08+00:00
mojo1_historical_extraction,20250725_195249,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250725_195249_stage1.5_face_swapped.png,1.5,20250725_195249,Crop coordinates not available (image already cropped),2025-10-02T12:18:50+00:00
mojo1_historical_extraction,20250725_220037,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250725_220037_stage1.5_face_swapped.png,1.5,20250725_220037,Crop coordinates not available (image already cropped),2025-10-02T12:35:44+00:00
mojo1_historical_extraction,20250726_021457,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_021457_stage1.5_face_swapped.png,1.5,20250726_021457,Crop coordinates not available (image already cropped),2025-10-10T08:55:32+00:00
mojo1_historical_extraction,20250728_021916,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250728_021916_stage1.5_face_swapped.png,1.5,20250728_021916,Crop coordinates not available (image already cropped),2025-10-03T17:55:54+00:00
mojo1_historical_extraction,20250725_164141,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250725_164141_stage1.5_face_swapped.png,1.5,20250725_164141,Crop coordinates not available (image already cropped),2025-10-08T21:27:32+00:00
mojo1_historical_extraction,20250725_232252,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250725_232252_stage1.5_face_swapped.png,1.5,20250725_232252,Crop coordinates not available (image already cropped),2025-10-02T13:10:00+00:00
mojo1_historical_extraction,20250727_131034,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_131034_stage1.5_face_swapped.png,1.5,20250727_131034,Crop coordinates not available (image already cropped),2025-10-10T22:13:52+00:00
mojo1_historical_extraction,20250728_011229,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250728_011229_stage1.5_face_swapped.png,1.5,20250728_011229,Crop coordinates not available (image already cropped),2025-10-03T17:42:18+00:00
mojo1_historical_extraction,20250727_122531,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_122531_stage1.5_face_swapped.png,1.5,20250727_122531,Crop coordinates not available (image already cropped),2025-10-10T22:06:58+00:00
mojo1_historical_extraction,20250726_042824,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_042824_stage1.5_face_swapped.png,1.5,20250726_042824,Crop coordinates not available (image already cropped),2025-10-10T09:26:16+00:00
mojo1_historical_extraction,20250727_104815,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_104815_stage1.5_face_swapped.png,1.5,20250727_104815,Crop coordinates not available (image already cropped),2025-10-10T21:26:40+00:00
mojo1_historical_extraction,20250725_184054,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250725_184054_stage1.5_face_swapped.png,1.5,20250725_184054,Crop coordinates not available (image already cropped),2025-10-08T22:06:20+00:00
mojo1_historical_extraction,20250726_041943,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_041943_stage1.5_face_swapped.png,1.5,20250726_041943,Crop coordinates not available (image already cropped),2025-10-10T09:24:32+00:00
mojo1_historical_extraction,20250727_115737,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_115737_stage1.5_face_swapped.png,1.5,20250727_115737,Crop coordinates not available (image already cropped),2025-10-02T19:45:04+00:00
mojo1_historical_extraction,20250726_102630,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_102630_stage1.5_face_swapped.png,1.5,20250726_102630,Crop coordinates not available (image already cropped),2025-10-10T10:51:58+00:00
mojo1_historical_extraction,20250726_013450,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_013450_stage1.5_face_swapped.png,1.5,20250726_013450,Crop coordinates not available (image already cropped),2025-10-09T00:37:10+00:00
mojo1_historical_extraction,20250725_211844,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250725_211844_stage1.5_face_swapped.png,1.5,20250725_211844,Crop coordinates not available (image already cropped),2025-10-08T22:36:40+00:00
mojo1_historical_extraction,20250725_132705,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250725_132705_stage1.5_face_swapped.png,1.5,20250725_132705,Crop coordinates not available (image already cropped),2025-10-08T21:00:40+00:00
mojo1_historical_extraction,20250727_192623,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_192623_stage1.5_face_swapped.png,1.5,20250727_192623,Crop coordinates not available (image already cropped),2025-10-11T00:19:20+00:00
mojo1_historical_extraction,20250727_070630,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_070630_stage1.5_face_swapped.png,1.5,20250727_070630,Crop coordinates not available (image already cropped),2025-10-10T20:01:34+00:00
mojo1_historical_extraction,20250726_064559,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_064559_stage1.5_face_swapped.png,1.5,20250726_064559,Crop coordinates not available (image already cropped),2025-10-10T09:51:00+00:00
mojo1_historical_extraction,20250726_053456,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_053456_stage1.5_face_swapped.png,1.5,20250726_053456,Crop coordinates not available (image already cropped),2025-10-10T09:37:32+00:00
mojo1_historical_extraction,20250728_064818,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250728_064818_stage1.5_face_swapped.png,1.5,20250728_064818,Crop coordinates not available (image already cropped),2025-10-11T11:36:28+00:00
mojo1_historical_extraction,20250727_075314,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_075314_stage1.5_face_swapped.png,1.5,20250727_075314,Crop coordinates not available (image already cropped),2025-10-10T20:11:38+00:00
mojo1_historical_extraction,20250727_104256,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_104256_stage1.5_face_swapped.png,1.5,20250727_104256,Crop coordinates not available (image already cropped),2025-10-02T19:31:18+00:00
mojo1_historical_extraction,20250726_060038,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_060038_stage1.5_face_swapped.png,1.5,20250726_060038,Crop coordinates not available (image already cropped),2025-10-10T09:43:00+00:00
mojo1_historical_extraction,20250727_124838,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_124838_stage1.5_face_swapped.png,1.5,20250727_124838,Crop coordinates not available (image already cropped),2025-10-02T20:23:36+00:00
mojo1_historical_extraction,20250727_235948,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_235948_stage1.5_face_swapped.png,1.5,20250727_235948,Crop coordinates not available (image already cropped),2025-10-03T17:27:18+00:00
mojo1_historical_extraction,20250727_105916,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_105916_stage1.5_face_swapped.png,1.5,20250727_105916,Crop coordinates not available (image already cropped),2025-10-02T19:33:16+00:00
mojo1_historical_extraction,20250726_065403,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_065403_stage1.5_face_swapped.png,1.5,20250726_065403,Crop coordinates not available (image already cropped),2025-10-10T09:53:16+00:00
mojo1_historical_extraction,20250726_131207,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_131207_stage1.5_face_swapped.png,1.5,20250726_131207,Crop coordinates not available (image already cropped),2025-10-08T19:59:38+00:00
mojo1_historical_extraction,20250725_190207,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250725_190207_stage1.5_face_swapped.png,1.5,20250725_190207,Crop coordinates not available (image already cropped),2025-10-02T12:15:04+00:00
mojo1_historical_extraction,20250726_055015,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_055015_stage1.5_face_swapped.png,1.5,20250726_055015,Crop coordinates not available (image already cropped),2025-10-10T09:40:28+00:00
mojo1_historical_extraction,20250725_211318,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250725_211318_stage1.5_face_swapped.png,1.5,20250725_211318,Crop coordinates not available (image already cropped),2025-10-02T12:23:42+00:00
mojo1_historical_extraction,20250725_125738,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250725_125738_stage1.5_face_swapped.png,1.5,20250725_125738,Crop coordinates not available (image already cropped),2025-10-02T11:48:28+00:00
mojo1_historical_extraction,20250725_203658,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250725_203658_stage1.5_face_swapped.png,1.5,20250725_203658,Crop coordinates not available (image already cropped),2025-10-08T22:32:02+00:00
mojo1_historical_extraction,20250725_181436,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250725_181436_stage1.5_face_swapped.png,1.5,20250725_181436,Crop coordinates not available (image already cropped),2025-10-08T22:03:10+00:00
mojo1_historical_extraction,20250728_012208,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250728_012208_stage1.5_face_swapped.png,1.5,20250728_012208,Crop coordinates not available (image already cropped),2025-10-03T17:42:44+00:00
mojo1_historical_extraction,20250726_120529,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_120529_stage1.5_face_swapped.png,1.5,20250726_120529,Crop coordinates not available (image already cropped),2025-10-10T11:17:16+00:00
mojo1_historical_extraction,20250727_235144,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_235144_stage1.5_face_swapped.png,1.5,20250727_235144,Crop coordinates not available (image already cropped),2025-10-11T01:41:04+00:00
mojo1_historical_extraction,20250726_140031,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_140031_stage1.5_face_swapped.png,1.5,20250726_140031,Crop coordinates not available (image already cropped),2025-10-10T12:15:08+00:00
mojo1_historical_extraction,20250726_143340,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_143340_stage1.5_face_swapped.png,1.5,20250726_143340,Crop coordinates not available (image already cropped),2025-10-10T12:27:02+00:00
mojo1_historical_extraction,20250726_061451,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_061451_stage1.5_face_swapped.png,1.5,20250726_061451,Crop coordinates not available (image already cropped),2025-10-08T19:58:28+00:00
mojo1_historical_extraction,20250727_215615,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_215615_stage1.5_face_swapped.png,1.5,20250727_215615,Crop coordinates not available (image already cropped),2025-10-11T01:05:10+00:00
mojo1_historical_extraction,20250725_212653,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250725_212653_stage1.5_face_swapped.png,1.5,20250725_212653,Crop coordinates not available (image already cropped),2025-10-08T22:37:18+00:00
mojo1_historical_extraction,20250728_040921,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250728_040921_stage1.5_face_swapped.png,1.5,20250728_040921,Crop coordinates not available (image already cropped),2025-10-11T11:21:10+00:00
mojo1_historical_extraction,20250728_005549,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250728_005549_stage1.5_face_swapped.png,1.5,20250728_005549,Crop coordinates not available (image already cropped),2025-10-03T17:36:08+00:00
mojo1_historical_extraction,20250727_072037,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_072037_stage1.5_face_swapped.png,1.5,20250727_072037,Crop coordinates not available (image already cropped),2025-10-10T20:04:42+00:00
mojo1_historical_extraction,20250725_152941,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250725_152941_stage1.5_face_swapped.png,1.5,20250725_152941,Crop coordinates not available (image already cropped),2025-10-08T21:15:46+00:00
mojo1_historical_extraction,20250725_224606,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250725_224606_stage1.5_face_swapped.png,1.5,20250725_224606,Crop coordinates not available (image already cropped),2025-10-08T23:41:44+00:00
mojo1_historical_extraction,20250728_042110,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250728_042110_stage1.5_face_swapped.png,1.5,20250728_042110,Crop coordinates not available (image already cropped),2025-10-11T11:22:20+00:00
mojo1_historical_extraction,20250725_212445,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250725_212445_stage1.5_face_swapped.png,1.5,20250725_212445,Crop coordinates not available (image already cropped),2025-10-08T22:37:18+00:00
mojo1_historical_extraction,20250725_223905,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250725_223905_stage1.5_face_swapped.png,1.5,20250725_223905,Crop coordinates not available (image already cropped),2025-10-08T23:40:20+00:00
mojo1_historical_extraction,20250726_073802,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_073802_stage1.5_face_swapped.png,1.5,20250726_073802,Crop coordinates not available (image already cropped),2025-10-10T10:01:22+00:00
mojo1_historical_extraction,20250726_052229,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_052229_stage1.5_face_swapped.png,1.5,20250726_052229,Crop coordinates not available (image already cropped),2025-10-10T09:35:56+00:00
mojo1_historical_extraction,20250726_064314,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_064314_stage1.5_face_swapped.png,1.5,20250726_064314,Crop coordinates not available (image already cropped),2025-10-10T09:50:46+00:00
mojo1_historical_extraction,20250728_022053,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250728_022053_stage1.5_face_swapped.png,1.5,20250728_022053,Crop coordinates not available (image already cropped),2025-10-11T02:02:00+00:00
mojo1_historical_extraction,20250726_093649,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_093649_stage1.5_face_swapped.png,1.5,20250726_093649,Crop coordinates not available (image already cropped),2025-10-10T10:37:26+00:00
mojo1_historical_extraction,20250727_234445,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_234445_stage1.5_face_swapped.png,1.5,20250727_234445,Crop coordinates not available (image already cropped),2025-10-11T01:40:36+00:00
mojo1_historical_extraction,20250727_075446,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_075446_stage1.5_face_swapped.png,1.5,20250727_075446,Crop coordinates not available (image already cropped),2025-10-02T18:13:58+00:00
mojo1_historical_extraction,20250726_125549,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_125549_stage1.5_face_swapped.png,1.5,20250726_125549,Crop coordinates not available (image already cropped),2025-10-10T11:29:10+00:00
mojo1_historical_extraction,20250725_231628,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250725_231628_stage1.5_face_swapped.png,1.5,20250725_231628,Crop coordinates not available (image already cropped),2025-10-08T23:47:08+00:00
mojo1_historical_extraction,20250728_064746,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250728_064746_stage1.5_face_swapped.png,1.5,20250728_064746,Crop coordinates not available (image already cropped),2025-10-11T11:36:28+00:00
mojo1_historical_extraction,20250725_150107,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250725_150107_stage1.5_face_swapped.png,1.5,20250725_150107,Crop coordinates not available (image already cropped),2025-10-08T21:13:08+00:00
mojo1_historical_extraction,20250728_050538,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250728_050538_stage1.5_face_swapped.png,1.5,20250728_050538,Crop coordinates not available (image already cropped),2025-10-11T11:26:08+00:00
mojo1_historical_extraction,20250726_063712,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_063712_stage1.5_face_swapped.png,1.5,20250726_063712,Crop coordinates not available (image already cropped),2025-10-10T09:49:32+00:00
mojo1_historical_extraction,20250725_173818,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250725_173818_stage1.5_face_swapped.png,1.5,20250725_173818,Crop coordinates not available (image already cropped),2025-10-02T12:07:40+00:00
mojo1_historical_extraction,20250726_052157,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_052157_stage1.5_face_swapped.png,1.5,20250726_052157,Crop coordinates not available (image already cropped),2025-10-10T09:35:38+00:00
mojo1_historical_extraction,20250726_150117,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_150117_stage1.5_face_swapped.png,1.5,20250726_150117,Crop coordinates not available (image already cropped),2025-10-02T17:52:00+00:00
mojo1_historical_extraction,20250727_070451,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_070451_stage1.5_face_swapped.png,1.5,20250727_070451,Crop coordinates not available (image already cropped),2025-10-10T19:59:46+00:00
mojo1_historical_extraction,20250726_084904,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_084904_stage1.5_face_swapped.png,1.5,20250726_084904,Crop coordinates not available (image already cropped),2025-10-10T10:21:10+00:00
mojo1_historical_extraction,20250727_122709,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_122709_stage1.5_face_swapped.png,1.5,20250727_122709,Crop coordinates not available (image already cropped),2025-10-10T22:07:16+00:00
mojo1_historical_extraction,20250725_192144,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250725_192144_stage1.5_face_swapped.png,1.5,20250725_192144,Crop coordinates not available (image already cropped),2025-10-02T12:16:12+00:00
mojo1_historical_extraction,20250726_002855,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_002855_stage1.5_face_swapped.png,1.5,20250726_002855,Crop coordinates not available (image already cropped),2025-10-09T00:05:48+00:00
mojo1_historical_extraction,20250727_093219,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_093219_stage1.5_face_swapped.png,1.5,20250727_093219,Crop coordinates not available (image already cropped),2025-10-10T21:11:28+00:00
mojo1_historical_extraction,20250726_032746,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_032746_stage1.5_face_swapped.png,1.5,20250726_032746,Crop coordinates not available (image already cropped),2025-10-10T09:08:06+00:00
mojo1_historical_extraction,20250727_170913,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_170913_stage1.5_face_swapped.png,1.5,20250727_170913,Crop coordinates not available (image already cropped),2025-10-10T23:39:16+00:00
mojo1_historical_extraction,20250726_011443,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_011443_stage1.5_face_swapped.png,1.5,20250726_011443,Crop coordinates not available (image already cropped),2025-10-09T00:31:22+00:00
mojo1_historical_extraction,20250726_001237,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_001237_stage1.5_face_swapped.png,1.5,20250726_001237,Crop coordinates not available (image already cropped),2025-10-02T13:18:10+00:00
mojo1_historical_extraction,20250725_114819,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250725_114819_stage1.5_face_swapped.png,1.5,20250725_114819,Crop coordinates not available (image already cropped),2025-10-02T11:47:18+00:00
mojo1_historical_extraction,20250726_151344,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_151344_stage1.5_face_swapped.png,1.5,20250726_151344,Crop coordinates not available (image already cropped),2025-10-10T19:13:28+00:00
mojo1_historical_extraction,20250727_234025,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_234025_stage1.5_face_swapped.png,1.5,20250727_234025,Crop coordinates not available (image already cropped),2025-10-11T01:38:24+00:00
mojo1_historical_extraction,20250726_032403,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_032403_stage1.5_face_swapped.png,1.5,20250726_032403,Crop coordinates not available (image already cropped),2025-10-10T09:07:26+00:00
mojo1_historical_extraction,20250727_075139,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_075139_stage1.5_face_swapped.png,1.5,20250727_075139,Crop coordinates not available (image already cropped),2025-10-02T18:12:54+00:00
mojo1_historical_extraction,20250726_150044,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_150044_stage1.5_face_swapped.png,1.5,20250726_150044,Crop coordinates not available (image already cropped),2025-10-10T19:10:30+00:00
mojo1_historical_extraction,20250726_071424,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_071424_stage1.5_face_swapped.png,1.5,20250726_071424,Crop coordinates not available (image already cropped),2025-10-10T09:56:26+00:00
mojo1_historical_extraction,20250726_131939,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_131939_stage1.5_face_swapped.png,1.5,20250726_131939,Crop coordinates not available (image already cropped),2025-10-10T12:04:20+00:00
mojo1_historical_extraction,20250726_035809,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_035809_stage1.5_face_swapped.png,1.5,20250726_035809,Crop coordinates not available (image already cropped),2025-10-10T09:12:56+00:00
mojo1_historical_extraction,20250726_010555,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_010555_stage1.5_face_swapped.png,1.5,20250726_010555,Crop coordinates not available (image already cropped),2025-10-09T00:30:34+00:00
mojo1_historical_extraction,20250728_053833,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250728_053833_stage1.5_face_swapped.png,1.5,20250728_053833,Crop coordinates not available (image already cropped),2025-10-11T11:29:16+00:00
mojo1_historical_extraction,20250728_034604,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250728_034604_stage1.5_face_swapped.png,1.5,20250728_034604,Crop coordinates not available (image already cropped),2025-10-11T02:07:34+00:00
mojo1_historical_extraction,20250725_190135,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250725_190135_stage1.5_face_swapped.png,1.5,20250725_190135,Crop coordinates not available (image already cropped),2025-10-08T22:20:22+00:00
