session_id,set_id,project,chosen_stage,max_rejected_stage,chosen_path,rejected_paths,timestamp
1100_extraction,group_20250907_031758,1100,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250907_031758_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250907_031812_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250907_031922_stage2_upscaled.png']",2025-09-07T03:17:58+00:00
1100_extraction,group_20250907_032330,1100,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250907_032330_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250907_032344_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250907_032453_stage2_upscaled.png']",2025-09-07T03:23:30+00:00
1100_extraction,group_20250907_033037,1100,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250907_033037_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250907_033051_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250907_033201_stage2_upscaled.png']",2025-09-07T03:30:37+00:00
1100_extraction,group_20250907_035242,1100,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250907_035242_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250907_035256_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250907_035405_stage2_upscaled.png']",2025-09-07T03:52:42+00:00
1100_extraction,group_20250907_042158,1100,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250907_042158_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250907_042212_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250907_042322_stage2_upscaled.png']",2025-09-07T04:21:58+00:00
1100_extraction,group_20250907_055512,1100,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250907_055512_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250907_055527_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250907_055637_stage2_upscaled.png']",2025-09-07T05:55:12+00:00
1100_extraction,group_20250907_055704,1100,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250907_055704_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250907_055716_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250907_055826_stage2_upscaled.png']",2025-09-07T05:57:04+00:00
1100_extraction,group_20250907_060036,1100,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250907_060036_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250907_060052_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250907_060202_stage2_upscaled.png']",2025-09-07T06:00:36+00:00
1100_extraction,group_20250907_061903,1100,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250907_061903_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250907_061917_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250907_062027_stage2_upscaled.png']",2025-09-07T06:19:03+00:00
1100_extraction,group_20250907_065724,1100,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250907_065724_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250907_065740_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250907_065850_stage2_upscaled.png']",2025-09-07T06:57:24+00:00
1100_extraction,group_20250907_085527,1100,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250907_085527_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250907_085541_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250907_085650_stage2_upscaled.png']",2025-09-07T08:55:27+00:00
1100_extraction,group_20250908_010612,1100,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_010612_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_010627_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_010737_stage2_upscaled.png']",2025-09-08T01:06:12+00:00
1100_extraction,group_20250908_013537,1100,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_013537_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_013550_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_013659_stage2_upscaled.png']",2025-09-08T01:35:37+00:00
1100_extraction,group_20250908_021158,1100,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_021158_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_021211_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_021321_stage2_upscaled.png']",2025-09-08T02:11:58+00:00
1100_extraction,group_20250908_022056,1100,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_022056_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_022113_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_022223_stage2_upscaled.png']",2025-09-08T02:20:56+00:00
1100_extraction,group_20250908_023733,1100,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_023733_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_023749_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_023858_stage2_upscaled.png']",2025-09-08T02:37:33+00:00
1100_extraction,group_20250908_025401,1100,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_025401_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_025414_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_025524_stage2_upscaled.png']",2025-09-08T02:54:01+00:00
1100_extraction,group_20250908_031545,1100,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_031545_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_031559_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_031709_stage2_upscaled.png']",2025-09-08T03:15:45+00:00
1100_extraction,group_20250908_032306,1100,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_032306_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_032320_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_032430_stage2_upscaled.png']",2025-09-08T03:23:06+00:00
1100_extraction,group_20250908_040834,1100,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_040834_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_040847_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_040957_stage2_upscaled.png']",2025-09-08T04:08:34+00:00
1100_extraction,group_20250908_041024,1100,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_041024_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_041038_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_041148_stage2_upscaled.png']",2025-09-08T04:10:24+00:00
1100_extraction,group_20250908_045556,1100,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_045556_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_045610_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_045719_stage2_upscaled.png']",2025-09-08T04:55:56+00:00
1100_extraction,group_20250908_063237,1100,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_063237_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_063248_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_063358_stage2_upscaled.png']",2025-09-08T06:32:37+00:00
1100_extraction,group_20250908_065429,1100,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_065429_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_065443_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_065553_stage2_upscaled.png']",2025-09-08T06:54:29+00:00
1100_extraction,group_20250908_065620,1100,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_065620_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_065635_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_065745_stage2_upscaled.png']",2025-09-08T06:56:20+00:00
1100_extraction,group_20250908_071627,1100,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_071627_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_071641_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_071751_stage2_upscaled.png']",2025-09-08T07:16:27+00:00
1100_extraction,group_20250908_072009,1100,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_072009_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_072023_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_072133_stage2_upscaled.png']",2025-09-08T07:20:09+00:00
1100_extraction,group_20250908_081126,1100,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_081126_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_081143_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_081253_stage2_upscaled.png']",2025-09-08T08:11:26+00:00
1100_extraction,group_20250908_100612,1100,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_100612_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_100626_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_100736_stage2_upscaled.png']",2025-09-08T10:06:12+00:00
1100_extraction,group_20250908_104636,1100,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_104636_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_104650_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_104800_stage2_upscaled.png']",2025-09-08T10:46:36+00:00
1100_extraction,group_20250908_105155,1100,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_105155_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_105209_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_105319_stage2_upscaled.png']",2025-09-08T10:51:55+00:00
1100_extraction,group_20250908_105535,1100,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_105535_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_105549_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_105659_stage2_upscaled.png']",2025-09-08T10:55:35+00:00
1100_extraction,group_20250908_105725,1100,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_105725_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_105739_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_105849_stage2_upscaled.png']",2025-09-08T10:57:25+00:00
1100_extraction,group_20250908_110256,1100,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_110256_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_110308_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_110418_stage2_upscaled.png']",2025-09-08T11:02:56+00:00
1100_extraction,group_20250908_111358,1100,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_111358_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_111414_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_111523_stage2_upscaled.png']",2025-09-08T11:13:58+00:00
1100_extraction,group_20250908_111741,1100,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_111741_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_111756_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1100/20250908_111906_stage2_upscaled.png']",2025-09-08T11:17:41+00:00
1101_hailey_extraction,group_20250905_215837,1101_hailey,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250905_215837_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250905_215848_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250905_220000_stage2_upscaled.png']",2025-09-05T21:58:37+00:00
1101_hailey_extraction,group_20250905_221337,1101_hailey,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250905_221337_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250905_221354_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250905_221506_stage2_upscaled.png']",2025-09-05T22:13:37+00:00
1101_hailey_extraction,group_20250905_230258,1101_hailey,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250905_230258_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250905_230312_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250905_230424_stage2_upscaled.png']",2025-09-05T23:02:58+00:00
1101_hailey_extraction,group_20250905_230646,1101_hailey,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250905_230646_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250905_230658_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250905_230810_stage2_upscaled.png']",2025-09-05T23:06:46+00:00
1101_hailey_extraction,group_20250906_034345,1101_hailey,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_034345_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_034401_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_034512_stage2_upscaled.png']",2025-09-06T03:43:45+00:00
1101_hailey_extraction,group_20250906_050125,1101_hailey,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_050125_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_050139_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_050251_stage2_upscaled.png']",2025-09-06T05:01:25+00:00
1101_hailey_extraction,group_20250906_060141,1101_hailey,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_060141_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_060156_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_060308_stage2_upscaled.png']",2025-09-06T06:01:41+00:00
1101_hailey_extraction,group_20250906_065457,1101_hailey,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_065457_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_065509_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_065621_stage2_upscaled.png']",2025-09-06T06:54:57+00:00
1101_hailey_extraction,group_20250906_085008,1101_hailey,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_085008_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_085022_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_085134_stage2_upscaled.png']",2025-09-06T08:50:08+00:00
1101_hailey_extraction,group_20250906_102606,1101_hailey,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_102606_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_102617_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_102729_stage2_upscaled.png']",2025-09-06T10:26:06+00:00
1101_hailey_extraction,group_20250906_112827,1101_hailey,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_112827_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_112841_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_112953_stage2_upscaled.png']",2025-09-06T11:28:27+00:00
1101_hailey_extraction,group_20250906_115702,1101_hailey,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_115702_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_115717_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_115829_stage2_upscaled.png']",2025-09-06T11:57:02+00:00
1101_hailey_extraction,group_20250906_130452,1101_hailey,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_130452_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_130506_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_130618_stage2_upscaled.png']",2025-09-06T13:04:52+00:00
1101_hailey_extraction,group_20250906_130840,1101_hailey,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_130840_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_130856_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_131008_stage2_upscaled.png']",2025-09-06T13:08:40+00:00
1101_hailey_extraction,group_20250906_132936,1101_hailey,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_132936_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_132953_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_133105_stage2_upscaled.png']",2025-09-06T13:29:36+00:00
1101_hailey_extraction,group_20250906_140538,1101_hailey,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_140538_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_140555_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_140707_stage2_upscaled.png']",2025-09-06T14:05:38+00:00
1101_hailey_extraction,group_20250906_145857,1101_hailey,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_145857_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_145912_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_150024_stage2_upscaled.png']",2025-09-06T14:58:57+00:00
1101_hailey_extraction,group_20250906_150440,1101_hailey,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_150440_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_150454_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_150607_stage2_upscaled.png']",2025-09-06T15:04:40+00:00
1101_hailey_extraction,group_20250906_153300,1101_hailey,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_153300_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_153318_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_153430_stage2_upscaled.png']",2025-09-06T15:33:00+00:00
1101_hailey_extraction,group_20250906_153652,1101_hailey,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_153652_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_153708_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_153820_stage2_upscaled.png']",2025-09-06T15:36:52+00:00
1101_hailey_extraction,group_20250906_153848,1101_hailey,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_153848_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_153902_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_154014_stage2_upscaled.png']",2025-09-06T15:38:48+00:00
1101_hailey_extraction,group_20250906_170225,1101_hailey,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_170225_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_170239_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_170351_stage2_upscaled.png']",2025-09-06T17:02:25+00:00
1101_hailey_extraction,group_20250906_171157,1101_hailey,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_171157_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_171211_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_171323_stage2_upscaled.png']",2025-09-06T17:11:57+00:00
1101_hailey_extraction,group_20250906_172903,1101_hailey,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_172903_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_172917_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_173029_stage2_upscaled.png']",2025-09-06T17:29:03+00:00
1101_hailey_extraction,group_20250906_185648,1101_hailey,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_185648_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_185703_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_185815_stage2_upscaled.png']",2025-09-06T18:56:48+00:00
1101_hailey_extraction,group_20250906_222639,1101_hailey,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_222639_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_222656_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_222807_stage2_upscaled.png']",2025-09-06T22:26:39+00:00
1101_hailey_extraction,group_20250906_223220,1101_hailey,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_223220_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_223234_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_223346_stage2_upscaled.png']",2025-09-06T22:32:20+00:00
1101_hailey_extraction,group_20250906_230145,1101_hailey,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_230145_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_230157_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_230309_stage2_upscaled.png']",2025-09-06T23:01:45+00:00
1101_hailey_extraction,group_20250906_230911,1101_hailey,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_230911_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_230925_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_231037_stage2_upscaled.png']",2025-09-06T23:09:11+00:00
1101_hailey_extraction,group_20250906_233915,1101_hailey,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_233915_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_233931_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_234043_stage2_upscaled.png']",2025-09-06T23:39:15+00:00
1101_hailey_extraction,group_20250906_235239,1101_hailey,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_235239_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_235253_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250906_235405_stage2_upscaled.png']",2025-09-06T23:52:39+00:00
1101_hailey_extraction,group_20250907_034050,1101_hailey,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250907_034050_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250907_034104_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250907_034216_stage2_upscaled.png']",2025-09-07T03:40:50+00:00
1101_hailey_extraction,group_20250907_040331,1101_hailey,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250907_040331_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250907_040345_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250907_040457_stage2_upscaled.png']",2025-09-07T04:03:31+00:00
1101_hailey_extraction,group_20250907_045411,1101_hailey,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250907_045411_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250907_045421_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250907_045533_stage2_upscaled.png']",2025-09-07T04:54:11+00:00
1101_hailey_extraction,group_20250907_045948,1101_hailey,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250907_045948_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250907_050005_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250907_050117_stage2_upscaled.png']",2025-09-07T04:59:48+00:00
1101_hailey_extraction,group_20250907_050929,1101_hailey,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250907_050929_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250907_050945_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250907_051057_stage2_upscaled.png']",2025-09-07T05:09:29+00:00
