session_id,set_id,directory,chosen_path,chosen_stage,timestamp,time_diff_days,raw_mtime,final_mtime
mojo1_historical,20250728_031214,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250728_031214_stage1.5_face_swapped.png,1.5,20250728_031214,74.95333333333333,2025-07-28T03:12:14+00:00,2025-10-11T02:05:02+00:00
mojo1_historical,20250727_145846,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250727_145846_stage1.5_face_swapped.png,1.5,20250727_145846,67.24010416666667,2025-07-27T14:58:47+00:00,2025-10-02T20:44:32+00:00
mojo1_historical,20250726_082433,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250726_082433_stage1.5_face_swapped.png,1.5,20250726_082433,76.07758101851852,2025-07-26T08:24:33+00:00,2025-10-10T10:16:16+00:00
mojo1_historical,20250727_183144,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250727_183144_stage1.5_face_swapped.png,1.5,20250727_183144,75.2340625,2025-07-27T18:31:45+00:00,2025-10-11T00:08:48+00:00
mojo1_historical,20250727_172353,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250727_172353_stage1.5_face_swapped.png,1.5,20250727_172353,75.26862268518518,2025-07-27T17:23:53+00:00,2025-10-10T23:50:42+00:00
mojo1_historical,20250726_070555,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250726_070555_stage1.5_face_swapped.png,1.5,20250726_070555,76.11730324074074,2025-07-26T07:05:55+00:00,2025-10-10T09:54:50+00:00
mojo1_historical,20250726_060321,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250726_060321_stage1.5_face_swapped.png,1.5,20250726_060321,76.15278935185185,2025-07-26T06:03:21+00:00,2025-10-10T09:43:22+00:00
mojo1_historical,20250728_024352,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250728_024352_stage1.5_face_swapped.png,1.5,20250728_024352,74.9719212962963,2025-07-28T02:43:52+00:00,2025-10-11T02:03:26+00:00
mojo1_historical,20250726_022959,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250726_022959_stage1.5_face_swapped.png,1.5,20250726_022959,68.46890046296296,2025-07-26T02:29:59+00:00,2025-10-02T13:45:12+00:00
mojo1_historical,20250728_001038,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250728_001038_stage1.5_face_swapped.png,1.5,20250728_001038,67.72256944444445,2025-07-28T00:10:38+00:00,2025-10-03T17:31:08+00:00
mojo1_historical,20250726_120919,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250726_120919_stage1.5_face_swapped.png,1.5,20250726_120919,75.96416666666667,2025-07-26T12:09:20+00:00,2025-10-10T11:17:44+00:00
mojo1_historical,20250726_065120,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250726_065120_stage1.5_face_swapped.png,1.5,20250726_065120,76.12521990740741,2025-07-26T06:51:21+00:00,2025-10-10T09:51:40+00:00
mojo1_historical,20250726_142810,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250726_142810_stage1.5_face_swapped.png,1.5,20250726_142810,75.91365740740741,2025-07-26T14:28:10+00:00,2025-10-10T12:23:50+00:00
mojo1_historical,20250726_075754,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250726_075754_stage1.5_face_swapped.png,1.5,20250726_075754,76.0919675925926,2025-07-26T07:57:54+00:00,2025-10-10T10:10:20+00:00
mojo1_historical,20250727_124701,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250727_124701_stage1.5_face_swapped.png,1.5,20250727_124701,75.39273148148148,2025-07-27T12:47:02+00:00,2025-10-10T22:12:34+00:00
mojo1_historical,20250726_105653,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250726_105653_stage1.5_face_swapped.png,1.5,20250726_105653,76.0021412037037,2025-07-26T10:56:53+00:00,2025-10-10T10:59:58+00:00
mojo1_historical,20250726_055720,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250726_055720_stage1.5_face_swapped.png,1.5,20250726_055720,76.15609953703704,2025-07-26T05:57:21+00:00,2025-10-10T09:42:08+00:00
mojo1_historical,20250727_114101,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250727_114101_stage1.5_face_swapped.png,1.5,20250727_114101,67.33524305555555,2025-07-27T11:41:01+00:00,2025-10-02T19:43:46+00:00
mojo1_historical,20250725_222950,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250725_222950_stage1.5_face_swapped.png,1.5,20250725_222950,75.04840277777778,2025-07-25T22:29:50+00:00,2025-10-08T23:39:32+00:00
mojo1_historical,20250725_151929,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250725_151929_stage1.5_face_swapped.png,1.5,20250725_151929,68.85965277777778,2025-07-25T15:19:30+00:00,2025-10-02T11:57:24+00:00
mojo1_historical,20250726_105445,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250726_105445_stage1.5_face_swapped.png,1.5,20250726_105445,76.00305555555556,2025-07-26T10:54:46+00:00,2025-10-10T10:59:10+00:00
mojo1_historical,20250728_043856,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250728_043856_stage1.5_face_swapped.png,1.5,20250728_043856,75.28111111111112,2025-07-28T04:38:56+00:00,2025-10-11T11:23:44+00:00
mojo1_historical,20250725_164108,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250725_164108_stage1.5_face_swapped.png,1.5,20250725_164108,68.80628472222222,2025-07-25T16:41:09+00:00,2025-10-02T12:02:12+00:00
mojo1_historical,20250727_161908,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250727_161908_stage1.5_face_swapped.png,1.5,20250727_161908,67.19467592592592,2025-07-27T16:19:08+00:00,2025-10-02T20:59:28+00:00
mojo1_historical,20250726_144721,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250726_144721_stage1.5_face_swapped.png,1.5,20250726_144721,76.17760416666667,2025-07-26T14:47:21+00:00,2025-10-10T19:03:06+00:00
mojo1_historical,20250727_090554,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250727_090554_stage1.5_face_swapped.png,1.5,20250727_090554,75.49782407407407,2025-07-27T09:05:54+00:00,2025-10-10T21:02:46+00:00
mojo1_historical,20250728_000303,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250728_000303_stage1.5_face_swapped.png,1.5,20250728_000303,75.0690625,2025-07-28T00:03:03+00:00,2025-10-11T01:42:30+00:00
mojo1_historical,20250726_055541,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250726_055541_stage1.5_face_swapped.png,1.5,20250726_055541,76.1569675925926,2025-07-26T05:55:42+00:00,2025-10-10T09:41:44+00:00
mojo1_historical,20250727_075549,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250727_075549_stage1.5_face_swapped.png,1.5,20250727_075549,67.42946759259259,2025-07-27T07:55:50+00:00,2025-10-02T18:14:16+00:00
mojo1_historical,20250726_140945,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250726_140945_stage1.5_face_swapped.png,1.5,20250726_140945,75.92212962962962,2025-07-26T14:09:46+00:00,2025-10-10T12:17:38+00:00
mojo1_historical,20250725_101919,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250725_101919_stage2_upscaled.png,2.0,20250725_101919,75.43931712962963,2025-07-25T10:19:21+00:00,2025-10-08T20:51:58+00:00
mojo1_historical,20250725_160608,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250725_160608_stage1.5_face_swapped.png,1.5,20250725_160608,68.82899305555556,2025-07-25T16:06:09+00:00,2025-10-02T11:59:54+00:00
mojo1_historical,20250725_173212,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250725_173212_stage1.5_face_swapped.png,1.5,20250725_173212,75.18244212962964,2025-07-25T17:32:13+00:00,2025-10-08T21:54:56+00:00
mojo1_historical,20250727_133712,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250727_133712_stage1.5_face_swapped.png,1.5,20250727_133712,75.3611574074074,2025-07-27T13:37:12+00:00,2025-10-10T22:17:16+00:00
mojo1_historical,20250726_031114,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250726_031114_stage1.5_face_swapped.png,1.5,20250726_031114,76.24467592592593,2025-07-26T03:11:14+00:00,2025-10-10T09:03:34+00:00
mojo1_historical,20250727_192138,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250727_192138_stage1.5_face_swapped.png,1.5,20250727_192138,75.20586805555556,2025-07-27T19:21:39+00:00,2025-10-11T00:18:06+00:00
mojo1_historical,20250726_070522,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250726_070522_stage1.5_face_swapped.png,1.5,20250726_070522,76.11768518518518,2025-07-26T07:05:22+00:00,2025-10-10T09:54:50+00:00
mojo1_historical,20250728_035514,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250728_035514_stage1.5_face_swapped.png,1.5,20250728_035514,74.92568287037037,2025-07-28T03:55:15+00:00,2025-10-11T02:08:14+00:00
mojo1_historical,20250727_110332,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250727_110332_stage1.5_face_swapped.png,1.5,20250727_110332,75.43358796296296,2025-07-27T11:03:32+00:00,2025-10-10T21:27:54+00:00
mojo1_historical,20250726_121414,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250726_121414_stage1.5_face_swapped.png,1.5,20250726_121414,75.96164351851851,2025-07-26T12:14:14+00:00,2025-10-10T11:19:00+00:00
mojo1_historical,20250726_061909,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250726_061909_stage1.5_face_swapped.png,1.5,20250726_061909,76.14387731481482,2025-07-26T06:19:09+00:00,2025-10-10T09:46:20+00:00
mojo1_historical,20250728_045042,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250728_045042_stage1.5_face_swapped.png,1.5,20250728_045042,75.27375,2025-07-28T04:50:42+00:00,2025-10-11T11:24:54+00:00
mojo1_historical,20250727_082527,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250727_082527_stage1.5_face_swapped.png,1.5,20250727_082527,75.49931712962963,2025-07-27T08:25:27+00:00,2025-10-10T20:24:28+00:00
mojo1_historical,20250725_174238,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250725_174238_stage1.5_face_swapped.png,1.5,20250725_174238,68.76773148148148,2025-07-25T17:42:38+00:00,2025-10-02T12:08:10+00:00
mojo1_historical,20250725_153543,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250725_153543_stage1.5_face_swapped.png,1.5,20250725_153543,75.23641203703704,2025-07-25T15:35:44+00:00,2025-10-08T21:16:10+00:00
mojo1_historical,20250727_152855,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250727_152855_stage1.5_face_swapped.png,1.5,20250727_152855,67.2262037037037,2025-07-27T15:28:56+00:00,2025-10-02T20:54:40+00:00
mojo1_historical,20250726_091852,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250726_091852_stage1.5_face_swapped.png,1.5,20250726_091852,76.05038194444444,2025-07-26T09:18:53+00:00,2025-10-10T10:31:26+00:00
mojo1_historical,20250727_161528,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250727_161528_stage1.5_face_swapped.png,1.5,20250727_161528,67.19706018518518,2025-07-27T16:15:28+00:00,2025-10-02T20:59:14+00:00
mojo1_historical,20250725_215517,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250725_215517_stage1.5_face_swapped.png,1.5,20250725_215517,68.61111111111111,2025-07-25T21:55:18+00:00,2025-10-02T12:35:18+00:00
mojo1_historical,20250727_193551,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250727_193551_stage1.5_face_swapped.png,1.5,20250727_193551,75.19777777777777,2025-07-27T19:35:52+00:00,2025-10-11T00:20:40+00:00
mojo1_historical,20250728_014733,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250728_014733_stage1.5_face_swapped.png,1.5,20250728_014733,75.00645833333333,2025-07-28T01:47:34+00:00,2025-10-11T01:56:52+00:00
mojo1_historical,20250726_104352,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250726_104352_stage1.5_face_swapped.png,1.5,20250726_104352,76.00953703703703,2025-07-26T10:43:52+00:00,2025-10-10T10:57:36+00:00
mojo1_historical,20250727_180054,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250727_180054_stage1.5_face_swapped.png,1.5,20250727_180054,75.25146990740741,2025-07-27T18:00:55+00:00,2025-10-11T00:03:02+00:00
mojo1_historical,20250726_064421,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250726_064421_stage1.5_face_swapped.png,1.5,20250726_064421,76.12947916666667,2025-07-26T06:44:21+00:00,2025-10-10T09:50:48+00:00
mojo1_historical,20250726_074950,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250726_074950_stage1.5_face_swapped.png,1.5,20250726_074950,76.09495370370371,2025-07-26T07:49:50+00:00,2025-10-10T10:06:34+00:00
mojo1_historical,20250726_022122,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250726_022122_stage1.5_face_swapped.png,1.5,20250726_022122,76.274375,2025-07-26T02:21:22+00:00,2025-10-10T08:56:28+00:00
mojo1_historical,20250725_193057,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250725_193057_stage1.5_face_swapped.png,1.5,20250725_193057,68.69880787037037,2025-07-25T19:30:57+00:00,2025-10-02T12:17:14+00:00
mojo1_historical,20250726_093333,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250726_093333_stage1.5_face_swapped.png,1.5,20250726_093333,76.04335648148148,2025-07-26T09:33:34+00:00,2025-10-10T10:36:00+00:00
mojo1_historical,20250726_003243,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250726_003243_stage1.5_face_swapped.png,1.5,20250726_003243,74.98129629629629,2025-07-26T00:32:44+00:00,2025-10-09T00:05:48+00:00
mojo1_historical,20250726_131239,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250726_131239_stage1.5_face_swapped.png,1.5,20250726_131239,75.95074074074074,2025-07-26T13:12:40+00:00,2025-10-10T12:01:44+00:00
mojo1_historical,20250726_091007,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250726_091007_stage1.5_face_swapped.png,1.5,20250726_091007,76.05452546296296,2025-07-26T09:10:07+00:00,2025-10-10T10:28:38+00:00
mojo1_historical,20250726_104002,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250726_104002_stage1.5_face_swapped.png,1.5,20250726_104002,76.01122685185184,2025-07-26T10:40:02+00:00,2025-10-10T10:56:12+00:00
mojo1_historical,20250725_133727,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250725_133727_stage1.5_face_swapped.png,1.5,20250725_133727,68.92519675925926,2025-07-25T13:37:27+00:00,2025-10-02T11:49:44+00:00
mojo1_historical,20250726_094523,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250726_094523_stage1.5_face_swapped.png,1.5,20250726_094523,76.03731481481482,2025-07-26T09:45:24+00:00,2025-10-10T10:39:08+00:00
mojo1_historical,20250725_125520,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250725_125520_stage2_upscaled.png,2.0,20250725_125520,75.33625,2025-07-25T12:55:22+00:00,2025-10-08T20:59:34+00:00
mojo1_historical,20250726_071728,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250726_071728_stage1.5_face_swapped.png,1.5,20250726_071728,76.11061342592592,2025-07-26T07:17:29+00:00,2025-10-10T09:56:46+00:00
mojo1_historical,20250726_062332,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250726_062332_stage1.5_face_swapped.png,1.5,20250726_062332,76.14136574074074,2025-07-26T06:23:32+00:00,2025-10-10T09:47:06+00:00
mojo1_historical,20250727_102522,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250727_102522_stage1.5_face_swapped.png,1.5,20250727_102522,75.45702546296296,2025-07-27T10:25:23+00:00,2025-10-10T21:23:30+00:00
mojo1_historical,20250726_112930,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250726_112930_stage1.5_face_swapped.png,1.5,20250726_112930,75.98486111111112,2025-07-26T11:29:30+00:00,2025-10-10T11:07:42+00:00
mojo1_historical,20250727_071754,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250727_071754_stage1.5_face_swapped.png,1.5,20250727_071754,75.53105324074075,2025-07-27T07:17:55+00:00,2025-10-10T20:02:38+00:00
mojo1_historical,20250727_132938,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250727_132938_stage1.5_face_swapped.png,1.5,20250727_132938,67.29293981481482,2025-07-27T13:29:38+00:00,2025-10-02T20:31:28+00:00
mojo1_historical,20250726_133204,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250726_133204_stage1.5_face_swapped.png,1.5,20250726_133204,74.26913194444444,2025-07-26T13:32:05+00:00,2025-10-08T19:59:38+00:00
mojo1_historical,20250728_045528,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250728_045528_stage1.5_face_swapped.png,1.5,20250728_045528,67.56334490740741,2025-07-28T04:55:29+00:00,2025-10-03T18:26:42+00:00
mojo1_historical,20250727_102318,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250727_102318_stage1.5_face_swapped.png,1.5,20250727_102318,67.37895833333333,2025-07-27T10:23:18+00:00,2025-10-02T19:29:00+00:00
mojo1_historical,20250728_044621,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250728_044621_stage1_generated.png,1.0,20250728_044621,67.56936342592593,2025-07-28T04:46:21+00:00,2025-10-03T18:26:14+00:00
mojo1_historical,20250726_122815,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250726_122815_stage1.5_face_swapped.png,1.5,20250726_122815,75.95439814814814,2025-07-26T12:28:16+00:00,2025-10-10T11:22:36+00:00
mojo1_historical,20250725_151202,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250725_151202_stage1.5_face_swapped.png,1.5,20250725_151202,75.25155092592593,2025-07-25T15:12:02+00:00,2025-10-08T21:14:16+00:00
mojo1_historical,20250725_182355,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250725_182355_stage1.5_face_swapped.png,1.5,20250725_182355,75.15292824074074,2025-07-25T18:23:55+00:00,2025-10-08T22:04:08+00:00
mojo1_historical,20250726_104531,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250726_104531_stage1.5_face_swapped.png,1.5,20250726_104531,76.00837962962963,2025-07-26T10:45:32+00:00,2025-10-10T10:57:36+00:00
mojo1_historical,20250727_073153,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250727_073153_stage1.5_face_swapped.png,1.5,20250727_073153,75.52527777777777,2025-07-27T07:31:54+00:00,2025-10-10T20:08:18+00:00
mojo1_historical,20250727_210210,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250727_210210_stage1.5_face_swapped.png,1.5,20250727_210210,75.15601851851852,2025-07-27T21:02:10+00:00,2025-10-11T00:46:50+00:00
mojo1_historical,20250728_000053,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250728_000053_stage1.5_face_swapped.png,1.5,20250728_000053,75.07034722222222,2025-07-28T00:00:54+00:00,2025-10-11T01:42:12+00:00
mojo1_historical,20250727_210915,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250727_210915_stage1.5_face_swapped.png,1.5,20250727_210915,75.1520949074074,2025-07-27T21:09:15+00:00,2025-10-11T00:48:16+00:00
mojo1_historical,20250727_104644,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250727_104644_stage1.5_face_swapped.png,1.5,20250727_104644,75.44439814814815,2025-07-27T10:46:44+00:00,2025-10-10T21:26:40+00:00
mojo1_historical,20250727_092530,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250727_092530_stage1.5_face_swapped.png,1.5,20250727_092530,75.48934027777777,2025-07-27T09:25:31+00:00,2025-10-10T21:10:10+00:00
mojo1_historical,20250726_012852,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250726_012852_stage1.5_face_swapped.png,1.5,20250726_012852,74.96320601851852,2025-07-26T01:28:53+00:00,2025-10-09T00:35:54+00:00
mojo1_historical,20250726_030108,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250726_030108_stage1.5_face_swapped.png,1.5,20250726_030108,76.25067129629629,2025-07-26T03:01:08+00:00,2025-10-10T09:02:06+00:00
mojo1_historical,20250727_064028,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250727_064028_stage1.5_face_swapped.png,1.5,20250727_064028,67.46877314814814,2025-07-27T06:40:28+00:00,2025-10-02T17:55:30+00:00
mojo1_historical,20250727_172458,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250727_172458_stage1.5_face_swapped.png,1.5,20250727_172458,75.26798611111111,2025-07-27T17:24:58+00:00,2025-10-10T23:50:52+00:00
mojo1_historical,20250725_191446,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250725_191446_stage1.5_face_swapped.png,1.5,20250725_191446,75.12976851851852,2025-07-25T19:14:46+00:00,2025-10-08T22:21:38+00:00
mojo1_historical,20250726_012357,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250726_012357_stage1.5_face_swapped.png,1.5,20250726_012357,74.96616898148149,2025-07-26T01:23:57+00:00,2025-10-09T00:35:14+00:00
mojo1_historical,20250728_063000,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250728_063000_stage1.5_face_swapped.png,1.5,20250728_063000,75.21160879629629,2025-07-28T06:30:01+00:00,2025-10-11T11:34:44+00:00
mojo1_historical,20250727_092458,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250727_092458_stage1.5_face_swapped.png,1.5,20250727_092458,75.48958333333333,2025-07-27T09:24:58+00:00,2025-10-10T21:09:58+00:00
mojo1_historical,20250726_032851,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250726_032851_stage1.5_face_swapped.png,1.5,20250726_032851,76.23557870370371,2025-07-26T03:28:52+00:00,2025-10-10T09:08:06+00:00
mojo1_historical,20250727_180549,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250727_180549_stage1.5_face_swapped.png,1.5,20250727_180549,75.24859953703704,2025-07-27T18:05:49+00:00,2025-10-11T00:03:48+00:00
mojo1_historical,20250726_004301,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250726_004301_stage1.5_face_swapped.png,1.5,20250726_004301,74.98765046296296,2025-07-26T00:43:01+00:00,2025-10-09T00:25:14+00:00
mojo1_historical,20250726_033311,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250726_033311_stage1.5_face_swapped.png,1.5,20250726_033311,76.23287037037036,2025-07-26T03:33:12+00:00,2025-10-10T09:08:32+00:00
mojo1_historical,20250727_141348,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250727_141348_stage1.5_face_swapped.png,1.5,20250727_141348,75.34269675925925,2025-07-27T14:13:49+00:00,2025-10-10T22:27:18+00:00
mojo1_historical,20250725_123508,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250725_123508_stage1.5_face_swapped.png,1.5,20250725_123508,68.96739583333333,2025-07-25T12:35:09+00:00,2025-10-02T11:48:12+00:00
mojo1_historical,20250726_133449,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250726_133449_stage1.5_face_swapped.png,1.5,20250726_133449,75.93957175925927,2025-07-26T13:34:49+00:00,2025-10-10T12:07:48+00:00
mojo1_historical,20250725_182322,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250725_182322_stage1.5_face_swapped.png,1.5,20250725_182322,75.15315972222223,2025-07-25T18:23:23+00:00,2025-10-08T22:03:56+00:00
mojo1_historical,20250728_031352,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250728_031352_stage1.5_face_swapped.png,1.5,20250728_031352,74.9521875,2025-07-28T03:13:53+00:00,2025-10-11T02:05:02+00:00
mojo1_historical,20250726_132329,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250726_132329_stage1.5_face_swapped.png,1.5,20250726_132329,75.94553240740741,2025-07-26T13:23:30+00:00,2025-10-10T12:05:04+00:00
mojo1_historical,20250726_105339,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_young brunette curly/20250726_105339_stage1.5_face_swapped.png,1.5,20250726_105339,76.00383101851853,2025-07-26T10:53:39+00:00,2025-10-10T10:59:10+00:00
